list_id;url;price;body;subject;first_publication_date;index_date;status;nb_images;country_id;region_id;region_name;department_id;city;zipcode;lat;lng;type;name;siren;has_phone;is_boosted;favorites;square;land_plot_surface;rooms;bedrooms;nb_bathrooms;nb_shower_room;energy_rate;ges;heating_type;heating_mode;fees_at_the_expanse_of;fai_included;mandate_type;price_per_square_meter;immo_sell_type;is_import;nb_floors;nb_parkings;building_year;virtual_tour;old_price;annual_charges;orientation;is_virtual_tour;transport_exists_nearby;school_exists_nearby;medical_service_exists_nearby;centre_of_town_exists_nearby;nb_square_meter_basement;nb_square_meter_balcony
2619722636;https://www.leboncoin.fr/ad/ventes_immobilieres/2619722636;1380000;"VILLE D'AVRAY (92) - MAISON DE CHARME - 168 m² - VASTE SEJOUR - QUATRE CHAMBRES - BEAUX VOLUMES - CALME - PRESTATIONS DE QUALITE -
Efficity et Adeline Bertholon ont le plaisir de vous présenter cette élégante maison, à l'abri des regards, édifiée en 1990 sur une parcelle de 500 m².
D'une surface habitable de 168 m², elle se compose, au rez-de-chaussée, d'un hall d'entrée spacieux desservant un vaste séjour lumineux de plus de 46 m² offrant une belle hauteur sous plafond et ouvrant de plain-pied, par cinq portes-fenêtres, sur le jardin exposé sud-ouest, d'une cuisine dinatoire de plus de 16 m² donnant directement accès à la terrasse, d'une buanderie et d'un WC séparé. Deux escaliers permettent l'accès au premier étage. D'une part se trouvent trois chambres (15,50m², 8,50m² et 11,50m²), une salle de bains, une salle de douche et deux WC indépendants. D'autre part, une chambre (16,50m²) et sa salle de douche avec WC. Un garage fermé permet le stationnement de deux véhicules. Au sous-sol, une très grande cave offre un espace supplémentaire de 100 m².
Cette maison récente, en parfait état général, offre un très bon confort et de belles prestations (double vitrage, chauffage à inertie piloté par zones, poêle à pellets, matériaux qualitatifs…). Vous ne manquerez pas d'être séduits par ses volumes, son atmosphère chaleureuse et sa luminosité.
Entre le parc de Saint Cloud et la forêt de Fausses Reposes, elle se situe dans un environnement privilégié à quelques pas du château de Ville d'Avray et de la charmante place de Marnes-la-Coquette. Le centre convivial de la commune avec ses commerces, marché, écoles, collège ainsi que ses installations sportives et culturelles, est à moins de 10 minutes de marche. Le supermarché et la pharmacie les plus proches sont à 3 minutes. La crèche des Cantilènes se trouve à 2 minutes et l'école maternelle Halphen à 6 minutes. Le bus 426, à proximité immédiate, dessert la gare de Sèvres Ville d'Avray (qui relie La Défense en 12 minutes et Paris Saint Lazare en 25 minutes) ainsi que le Pont de Sèvres (Tram T2, métro ligne 9 et future ligne 15).
Découvrez sans tarder ce bien rare et son cadre de vie verdoyant, invitant à la détente !
 Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Georisque : georisques. gouv. fr
 Adeline Bertholon - EI - est Agent Commercial mandataire en immobilier, immatriculé au Registre Spécial des Agents Commerciaux du Tribunal de Commerce de Nanterre sous le n°851256586.
Siège social du mandant : effiCity, 48 avenue de Villiers - 75017 PARIS - Société par Actions Simplifiée, société au capital de 132 373,05 euros, immatriculée au RCS Paris 497 617 746 et titulaire de la Carte professionnelle CPI 7501 2015 000 002 025 - CCI Paris IDF - Caisse de Garantie : GALIAN Assurances 89 rue de la Boétie 75008 Paris
Référence annonce : 152912
Date de réalisation du diagnostic : 24/02/2024
Le prix indiqué comprend les honoraires à la charge de l'acheteur : 2,99% TTC du prix du bien hors honoraires
Prix hors honoraires : 1 340 000 €

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 2 730 € et 3 750 € par an. Prix moyens des énergies indexés sur l'année 2021 (abonnements compris)";Maison 5 pièces 168 m²;30/03/2024 08:37;27/03/2025 19:15;active;20;FR;12;Ile-de-France;92;Ville-d'Avray;92410;48.82346918328934;2.169408815700748;pro;efficity - Adeline Bertholon;851256586.0;1;0;20;168.0;500.0;5.0;4.0;3.0;3.0;e;b;individual;electric;buyer;1;simple;8214.0;old;1;2.0;2.0;1990.0;;1495000.0;311.0;south;0;1;1;1;1;100.0;
2950952781;https://www.leboncoin.fr/ad/ventes_immobilieres/2950952781;1470000;"Maison 6 pièces 190 m²

RUEIL-MALMAISON - EXCLUSIVITE - MONT-VALERIEN
Emplacement recherché pour sa proximité avec Paris, dans le quartier du Mont-Valérien au calme, sans vis-à-vis, à deux pas du parc du Mont-Valérien, proche de la gare Transilien Suresnes Mont-Valérien (15 minutes à pied) et proche des commerces.
Belle maison familiale de 190m2 entièrement repensée et rénovée en excellent état sur un terrain de 453m2.
Au rez-de-chaussée espace de vie spacieux de 95m2 composé de deux salons dont un très lumineux avec plafond cathédrale donnant sur terrasse et jardin exposés Sud-ouest et vaste cuisine fermée de 18m2, entièrement équipée avec son entrée indépendante et vue dégagée sur jardin. Au premier niveau une suite parentale avec dressing et salle d'eau, une deuxième chambre , salle de bain et WC indépendants. Le deuxième étage dessert deux chambres avec placards et salle d'eau. 
En plus de cette superficie ce bien est complété par un rez-de-jardin de 70 m2 (non comptabilisé dans la surface habitable de 190m²) entièrement aménagé. Il est directement relié à la maison par un escalier et dispose d'une entrée indépendante. Il offre une entrée, une pièce de vie ( idéal professions libérales, jeune fille au pair?)  une grande pièce (télé, sport?.) une bibliothèque, une buanderie un WC et un garage pouvant servir d'atelier. Coup de coeur garanti ! AP/LG [Coordonnées masquées]

Surface : 190 m²
Prix du bien : 1470000 €
Honoraires à la charge du vendeur
Date de réalisation du diagnostic énergétique : 23/01/2025

Consommation énergie primaire : 212 kWh/m²/an
Consommation énergie finale : Non communiqué

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 4 850 € et 6 630 € sur les années 2021, 2022 et 2023 (abonnements compris).

Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr";Maison 6 pièces 190 m²;11/03/2025 08:56;27/03/2025 18:55;active;15;FR;12;Ile-de-France;92;Rueil-Malmaison;92500;48.86709244015959;2.20056723345516;pro;AGENCE PRINCIPALE Rueil - SARL Davidson;421809385.0;1;0;3;190.0;453.0;6.0;4.0;1.0;2.0;d;d;individual;gas;seller;0;exclusive;7737.0;old;1;2.0;1.0;;;;5730.0;south_west;0;1;;;1;70.0;
2931486221;https://www.leboncoin.fr/ad/ventes_immobilieres/2931486221;725000;"Maison 5 pièces 130 m²

Découvrez cette sublime maison entièrement rénovée, idéalement située à Nanterre, dans le quartier du Mont Valérien, limite Rueil- Malmaison.

Dès que vous franchirez la porte de cette maison, vous serez conquis par son vaste séjour de 50m2, parfaitement aménagé en salon et salle à manger avec une cuisine ouverte ultra-moderne. Laissez vous charmer par la qualité des matériaux utilisés et les équipements haut de gamme de la cuisine.

Cette maison d'exception vous offre également trois belles chambres, dont une avec sa propre salle de bains, un bureau, ainsi qu'une autre salle de bains et une buanderie. Pour votre confort, des WC sont présents à chaque étage.

Les nombreuses ouvertures laissent généreusement entrer la lumière naturelle dans chaque pièce, créant ainsi une atmosphère chaleureuse et accueillante.
Le jardin de cette maison, situé dans un environnement calme, est un endroit agréable où vous pourrez vous détendre et passer du temps avec votre famille et vos amis. Il y a également trois places de stationnement pour votre voiture.

Ne manquez pas cette opportunité unique de devenir propriétaire d'une maison qui allie charme, modernité et confort, dans un quartier agréable de Nanterre. Une visite s'impose pour apprécier pleinement tous les atouts de ce bien immobilier rare sur le marché. N'attendez plus, contactez-nous dès maintenant pour organiser une visite !

Surface : 130 m²
Prix du bien : 725000 €
Honoraires à la charge du vendeur
Date de réalisation du diagnostic énergétique : 02/05/2022

Consommation énergie primaire : 139 kWh/m²/an
Consommation énergie finale : Non communiqué

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 1 210 € et 1 680 € par an. Prix moyens des énergies indexés sur l'année 2021 (abonnements compris)";Maison 5 pièces 130 m²;05/02/2025 15:08;27/03/2025 18:55;active;17;FR;12;Ile-de-France;92;Nanterre;92000;48.88193541559167;2.2058352255367324;pro;DE VALLIERE MONTVALERIEN;418998720.0;1;0;16;130.0;286.0;5.0;3.0;1.0;1.0;c;c;individual;other;seller;0;simple;5577.0;old;1;2.0;3.0;;;;1445.0;south_west;0;1;1;1;1;0.0;0.0
2752214915;https://www.leboncoin.fr/ad/ventes_immobilieres/2752214915;698000;"Maison 6 pièces 111 m²

Au sein du quartier paisible Gramme de Bois-Colombes, proche place Jean Mermoz et à deux pas des nombreux transports (700 mètres de la gare de Colombes ligne J, 500 mètres du tramway T1, et à 15 minutes à pied du Métro ligne 13 Les Courtilles), cette charmante maison ancienne offre un cadre idéal pour votre famille. 

Elle comprend au rez-de-chaussée : une entrée, un wc séparés, un séjour double avec cheminée lumineux exposé plein Sud, une grande cuisine semi-ouverte aménagée avec accès direct à l'espace extérieur idéal pour vos barbecues en famille !
Au premier étage, vous découvrirez deux chambres spacieuses avec leur parquet chêne d'origine, un bureau (ou chambre d'enfant), ainsi qu'une salle d'eau avec wc. 
L'escalier vous mènera au deuxième et dernier étage qui sera le coin des parents avec une suite parentale et sa salle d'eau privative. 
Des rangements sous combles vous seront très utiles en guise d'espace de rangement/stockage.

Edifiée sur une parcelle de terrain de 148 m², vous pourrez profiter de la grande terrasse avec vos enfants, n'attendant que votre créativité pour créer votre espace jardin pour une touche plus 'verte'. 
Côté pratique : le sous-sol comprenant la pièce buanderie/chaufferie (gaz de ville) accueille également une pièce supplémentaire idéale pour en faire votre espace salon TV ou salle de jeux. 
Enfin, fini les heures à tourner en voiture pour trouver un stationnement : la maison offre un garage fermé prolongé d'une petite dépendance atelier. 

Des travaux intérieurs sont à prévoir. 
La maison dispose d'un système de climatisation, de quoi affronter sereinement les épisodes de canicules .

N'attendez plus pour la visiter et contactez vite un conseiller We Invest pour saisir cette belle opportunité !

Surface : 111 m²
Prix du bien : 698000 €
Honoraires à la charge du vendeur
Date de réalisation du diagnostic énergétique : 11/01/2024

Consommation énergie primaire : 365 kWh/m²/an
Consommation énergie finale : 357.00 kWh/m²/an

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 2 220 € et 3 005 € par an. Prix moyens des énergies indexés sur l'année 2021 (abonnements compris)
Logement à consommation énergétique excessive : classe F

Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr";Maison 6 pièces 111 m²;21/06/2024 12:41;27/03/2025 18:55;active;20;FR;12;Ile-de-France;92;Bois-Colombes;92270;48.92538957674335;2.272822370217126;pro;WE INVEST COLOMBES;524410982.0;1;0;67;111.0;148.0;6.0;3.0;2.0;2.0;f;f;individual;gas;seller;0;simple;6288.0;old;1;1.0;1.0;1930.0;;;2642.5;south;0;1;;;1;0.0;0.0
2731366103;https://www.leboncoin.fr/ad/ventes_immobilieres/2731366103;2700000;"Maison 9 pièces 416 m²

REFERENCE ANNONCE : DH3 - Maison à vendre Sceaux dans les Hauts-de-Seine (92),
A quelques pas du Parc de Sceaux et la rue Houdan avec ses nombreux commerces de quartier, l'Office Notarial HAMOU & Associés est heureux de vous présenter cette maison ancienne entièrement à rénover implanté au beau milieux de la ville de Sceaux. 

Situé à une vingtaine de minutes de Paris, près du célèbre domaine de Sceaux, venez découvrir cette splendide maison aux volumes impressionnant répartie en 3 niveaux. Anciennement édifiée sur une parcelle de plus de 700m2 et exposée plein Sud, elle est parfaitement au calme avec une vue panoramique imprenable sur la ville et la verdure.

Totalisant une superficie habitable d'environ 415m2, et centrée autour d'une véritable cour d'entrée avec ses galeries de circulation, elle se compose d'un salon d'époque, une salle à manger ouvrant sur terrasse et jardin, cuisine dinatoire, sept chambre, deux bureaux et de greniers à aménager sous les toits. De nombreux espaces restent à aménager. Doté également d'un jardin bien entretenu de plus 740m2 avec un accès voiture. 

À VISITER RAPIDEMENT !

REFERENCE A RAPPELER A L'OFFICE POUR TOUT CONTACT : DH3

2 700 000 euros. 2 600 000 euros + Honoraires de négo. : 100 000 euros (soit 3,85% à la charge de l'acquéreur)

 Une annonce immobilière de notaire du site Immonot

Surface : 416 m²
Prix du bien : 2700000 €
Prix du bien hors honoraires : 2600000 €
Honoraires TTC : 3.85 % soit 100000 €
Honoraires à la charge de l'acquéreur
Date de réalisation du diagnostic énergétique : 05/01/2024

Consommation énergie primaire : 451.0 kWh/m²/an
Consommation énergie finale : Non communiqué

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 4000 € et 6000 € par an. Prix moyens des énergies indexés sur l'année 2024 (abonnements compris)
Logement à consommation énergétique excessive : classe G";Maison 9 pièces 416 m²;05/06/2024 11:38;27/03/2025 18:55;active;19;FR;12;Ile-de-France;92;Sceaux;92330;48.77750195519764;2.286833015825307;pro;SELARL HAMOU & ASSOCIES;420920225.0;1;0;66;416.0;736.0;9.0;7.0;;;g;g;;;buyer;1;exclusive;6490.0;old;1;3.0;;;;;5000.0;south;0;1;1;1;1;;
2629674518;https://www.leboncoin.fr/ad/ventes_immobilieres/2629674518;1099000;"Maison 8 pièces 220 m²

Coulée verte - Située dans un quartier paisible à proximité de la coulée verte et des écoles, cette belle maison se trouve sur un terrain de 486 m². Elle offre de généreux volumes et est en très bon état. Elle comprend une vaste entrée avec placards, un séjour doté d'une cheminée ouvrant sur la terrasse et le jardin, une salle à manger, ainsi qu'une suite parentale avec chambre et salle d'eau équipée d'une double vasque et d'une fenêtre. La grande cuisine est conçue pour les repas et est complétée par une salle TV. À l'étage, on trouve quatre grandes chambres, une salle de bains et des toilettes. Le sous-sol de 100 m², au niveau du jardin, inclut une pièce polyvalente (pouvant servir de chambre), un atelier, un bureau, un garage, une chaufferie et une buanderie. La maison est bien située pour les écoles Blanguernon, Chénier et François Furet. Elle est à 14 minutes à pied du RER B Antony centre. La chaudière date de 2019, il n'y a pas d'anomalies électriques, et les fenêtres sont en double vitrage. DPE D. À découvrir absolument. Cédric DELPECH (EI) Agent Commercial - Numéro RSAC :  - .

Surface : 220 m²
Prix du bien : 1099000 €
Prix du bien hors honoraires : 1070000 €
Honoraires TTC : 2.71 % soit 29000 €
Honoraires à la charge de l'acquéreur
Date de réalisation du diagnostic énergétique : 13/03/2024

Consommation énergie primaire : 225 kWh/m²/an
Consommation énergie finale : Non communiqué

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 2 480 € et 3 410 € par an. Prix moyens des énergies indexés sur l'année 2024 (abonnements compris)

Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr";Maison 8 pièces 220 m²;06/04/2024 08:23;27/03/2025 18:55;active;18;FR;12;Ile-de-France;92;Antony;92160;48.7519245627959;2.284890822609752;pro;L'Adresse Agence Antony Parc;803852219.0;1;0;16;220.0;486.0;8.0;5.0;1.0;1.0;d;d;individual;cheminée;buyer;1;simple;4995.0;old;1;2.0;1.0;1974.0;;1195000.0;3100.0;south_west;0;;;;;100.0;0.0
2961624072;https://www.leboncoin.fr/ad/ventes_immobilieres/2961624072;620000;"Maison 4 chambre(s) à vendre

Maison 4 chambre(s) à vendre - 620 000 € AU CALME, EN PARFAIT ÉTAT ET AVEC JARDIN… DPE ""D"" ! Érigée sur une parcelle de 185 m², cette magnifique et récente maison (construction 2010) se situe dans un quartier calme et pavillonnaire. Vous bénéficierez de plusieurs lignes de bus à quelques minutes à pied ainsi que du Tramway (T2 Victor Basch)à 14 minutes à pied. Elle se compose de la façon suivante : Belle entrée donnant accès à une grande pièce ouverte avec salon/salle à manger avec cuisine type US ainsi qu'un WC.A l'étage, un palier desservant trois belles chambres ainsi qu'une salle de bain avec [URL masquée pour votre sécurité] dernier étage, grande suite parentale de 25m² avec salle de bain et [URL masquée pour votre sécurité] sous/sol, une grande pièce de 55m² servant de buanderie ainsi que de garage pouvant y accueillir plusieurs véhicules. A l'extérieur,  jardin à l'avant et grand jardin à l'arrière avec terrasse disposant d'un espace BBQ et petit espace basket. Maison en parfait état ne nécessitant aucuns travaux et pouvant convenir à une grande famille. Agence REMAX Immobest
 Prix 601 400 € honoraires exclus.
Honoraires de 18 600 € TTC à la charge de l'acquéreur.
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr .

.......
Référence annonce : 370021025-579
Date de réalisation du diagnostic : 11/09/2024

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 1 780 € et 2 450 € sur les années 2021, 2022 et 2023 (abonnements compris).";Maison 6 pièces 120 m²;27/03/2025 18:53;27/03/2025 18:53;active;20;FR;12;Ile-de-France;92;Colombes;92700;48.911023515153225;2.235177696964392;pro;AGENCE RE/MAX IMMOBEST;481504272.0;1;0;1;120.0;185.0;6.0;4.0;2.0;;d;b;individual;;buyer;1;simple;5167.0;old;1;;1.0;2010.0;;;2115.0;south_west;0;1;;;;55.0;
2901599709;https://www.leboncoin.fr/ad/ventes_immobilieres/2901599709;1055000;"Maison de 193 m² à VANVES

Keller Williams Rive Gauche vous invite à découvrir, située dans un cadre paisible, à deux pas du lycée Michelet, cette propriété de 193m² qui saura vous séduire par son potentiel.

Comprenant 7 pièces, cette maison atypique à un atout majeur : une configuration permettant de créer un espace distinct, parfait pour une activité professionnelle ou un projet indépendant. Que vous soyez artisan, thérapeute ou entrepreneur, cette maison vous offre un lieu où vivre et travailler harmonieusement.

Dotée de 5 chambres, et trois salle d'eau, cette maison est idéal pour une famille nombreuse !

Niveau transports en commun, on trouve dans un rayon à 8 minutes, 3 lignes de bus, 2 stations de métro (Malakoff-Plateau de Vanves - ligne 13, Porte de Versailles) ainsi que les lignes de tramway T3a et T2.

Découvrez toutes les originalités de cette maison à vendre en prenant rendez-vous avec notre agence immobilière KW RIVE GAUCHE.

Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques du gouvernement.
Référence annonce : 530
Date de réalisation du diagnostic : 11/04/2024
Les honoraires sont à la charge du vendeur

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 1 720 € et 2 360 € par an. Prix moyens des énergies indexés sur l'année 2021 (abonnements compris)";Maison 7 pièces 193 m²;11/12/2024 11:16;27/03/2025 18:45;active;8;FR;12;Ile-de-France;92;Vanves;92170;48.8197599927589;2.282684543481809;pro;KW Rive Gauche;913602660.0;1;0;12;193.0;;7.0;5.0;3.0;3.0;d;d;;;seller;;simple;5466.0;old;1;;;;;1095000.0;2040.0;;0;1;1;;;;
2891479902;https://www.leboncoin.fr/ad/ventes_immobilieres/2891479902;625000;"Clamart : ensemble 2 maisons de 150M2 à rénover

Idéal pour les amateurs de projets de rénovation !
Située dans le quartier de la Gare, ces deux maisons réunis offrent un fort potentiel de personnalisation. Avec ses 150M2, son terrain, de 275M2 en zone UE , son garage. Elles représentent un excellent investissement pour ceux souhaitant créer un espace à leur image.
Prévoir des travaux de rénovation complète pour valoriser tout le potentiel de cette propriété (électricité, isolations, menuiseries...)
A visiter sans tarder.

PRIX : 625 000 euros TTC (HAI charge vendeur)
Consommation énergétique: G 633 kWh/m²/an.
Emission de gaz à effet de serre: C 24 CO2/m²/an
Montant moyen des dépenses annuelles d'énergie pour un usage standard établi à partir des prix de l'énergie de l'année 2021: entre 5690 euros et 7760 euros. Audit énergétique disponible.
Logement à consommation énergétique excessive. Obligation de parvenir au seuil de 330 kW/m²/par an avant le 1er janvier 2028.

Pour visiter et vous accompagner dans votre projet, contactez Caroline BENNETOT, au [Coordonnées masquées] ou par courriel à [Coordonnées masquées]
Selon l'article L.561.5 du Code Monétaire et Financier, pour l'organisation de la visite, la présentation d'une pièce d'identité vous sera demandée.
Cette vente est garantie 12 mois.

Cette présente annonce a été rédigée sous la responsabilité éditoriale de Caroline BENNETOT agissant sous le statut d'agent commercial immatriculé au RSAC PARIS 920515764 auprès de la SAS PROPRIETES PRIVEES, au capital de  44 920  euros, ZAC LE CHÊNE FERRÉ - 44 ALLÉE DES CINQ CONTINENTS 44120 VERTOU; SIRET 487 624 777 00040, RCS Nantes. Carte professionnelle Transactions sur immeubles et fonds de commerce (T) et Gestion immobilière (G) n° CPI 4401 2016 000 010 388 délivrée par la CCI Nantes - Saint Nazaire. Compte séquestre n°30932508467 BPA SAINT-SEBASTIEN-SUR-LOIRE (44230) ; Garantie GALIAN - 89 rue de la Boétie, 75008 Paris - n°28137 J pour 2 000 000 euros pour T et 120 000 euros pour G. Assurance responsabilité civile professionnelle par MMA Entreprise n° de police 120.137.405

Mandat réf : 385297 Le professionnel garantit et sécurise votre projet immobilier.
Copropriété de 10 lots ().

 Charges annuelles : 1000  euros.
 Caroline BENNETOT (EI) Agent Commercial - Numéro RSAC : PARIS 920515764 - .
Référence annonce : 385297CARB
Date de réalisation du diagnostic : 01/08/2023
Les honoraires sont à la charge du vendeur

A propos de la copropriété :
Pas de procédure en cours
Nombre de lots : 10
Charges prévisionnelles annuelles : 1000 €

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 5 690 € et 7 760 € par an. Prix moyens des énergies indexés sur l'année Non communiqué (abonnements compris)
Logement à consommation énergétique excessive : classe G";Maison 5 pièces 150 m²;26/11/2024 09:57;27/03/2025 18:45;active;1;FR;12;Ile-de-France;92;Clamart;92140;48.8109159481223;2.2689405641976506;pro;BENNETOT Caroline - proprietes-privees.com;487624777.0;1;0;43;150.0;275.0;5.0;;;;g;c;individual;;seller;0;simple;4167.0;old;1;1.0;;;;;1000.0;south_west;0;;;;;;
2948667907;https://www.leboncoin.fr/ad/ventes_immobilieres/2948667907;650000;"Maison 4 pièces 89 m²

iad France - Valérie Alma vous propose: Hauts de Rueil limite Suresnes - Un charme fou pour cette ravissante maison des années 30, entièrement rénovée avec goût et bénéficiant d'un joli jardin  sans vis à vis et au calme . Elle offre une surface habitable de 89 m² environ (108m² au sol) sur un terrain de 149 m².
Au rez-de-chaussée : Entrée avec rangements sur mesure, cuisine aménagée et équipée, pièce de vie traversante ouvrant de plain pied sur la terrasse et le jardin paysagé intimiste, une chambre avec placards et salle de
douche, WC indépendants. 
A l'étage : 2 grandes chambres avec accès à une salle de douche et WC .
Sous-sol avec buanderie et rangements. 
Enfin une dépendance dans le jardin a été aménagée en bureau/salon TV. Possibilité de garer une petite voiture ou des scooters. Places disponibles en location proche de la maison. Surélévation possible.
Proche des commerces et des transports du haut de Suresnes ainsi que de la Gare du val d'Or. Accès direct pour La défense et  Bon maillage de bus pour les lycées de Rueil (Richelieu, Gustave Eiffel et Passy) et la gare du  RER A. Ecoles élémentaires A. Daudet ou Charles Péguy. 
Une bien jolie maison pour votre famille ! Venez la visiter sans tarder... On adore!

Honoraires d'agence à la charge du vendeur.
Information d'affichage énergétique sur ce bien : classe ENERGIE F indice 382 et classe CLIMAT C indice 12. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : www.georisques.gouv.fr.
La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Valérie Alma mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de NANTERRE sous le numéro 489161372, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.

Surface : 89 m²
Honoraires à la charge du vendeur
Date de réalisation du diagnostic énergétique : 19/02/2025

Consommation énergie primaire : 382 kWh/m²/an
Consommation énergie finale : Non communiqué

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 1 860 € et 2 530 € sur les années 2021, 2022 et 2023 (abonnements compris).
Logement à consommation énergétique excessive : classe F";Maison 4 pièces 89 m²;07/03/2025 11:38;27/03/2025 18:35;active;19;FR;12;Ile-de-France;92;Rueil-Malmaison;92500;48.85180745305224;2.181530454480268;pro;Valérie Alma - IAD France;489161372.0;1;0;14;89.0;149.0;4.0;3.0;;2.0;f;c;individual;electric;seller;0;exclusive;7303.0;old;1;2.0;;1930.0;;;2195.0;south_west;0;1;1;;1;;
2906051969;https://www.leboncoin.fr/ad/ventes_immobilieres/2906051969;1098000;"Maison 7 pièces 140 m²

A 500 m de la gare et du futur métro L15, belle demeure des années 30 récemment rénovée , construite sur une parcelle de 310 m². Cette maison décorée avec soin est agencée sur 3 niveaux habitables pour une surface d'environ 140 m² ( 158 m² au sol) : en RDJ, double séjour avec bow windox très lumineux, cuisine aménagée donnant sur une agréable véranda/salle à manger, une chambre, SDB/WC. Au premier étage, 3 chambres et une SDB/WC. Dans les combles aménagées, une chambre avec SDB/WC. Sous-sol total avec bureau, buanderie et garage pour une voiture. Agréable jardin fleuri et arboré avec 2 belles terrasses. Double vitrage, chauffage au gaz, toiture neuve. A proximité des écoles et de toutes les commodités. Honoraires d'agence à charge acquéreur 3% ( prix de vente hors honoraires d'agence 1100 000 euros)

Surface : 140 m²
Prix du bien : 1098000 €
Prix du bien hors honoraires : 1068000 €
Honoraires TTC : 2.81 % soit 30000 €
Honoraires à la charge de l'acquéreur
Date de réalisation du diagnostic énergétique : 24/07/2024

Consommation énergie primaire : 289 kWh/m²/an
Consommation énergie finale : Non communiqué

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 3 090 € et 4 230 € sur les années 2021, 2022 et 2023 (abonnements compris).";Maison 7 pièces 140 m²;06/12/2024 07:31;27/03/2025 18:34;active;18;FR;12;Ile-de-France;92;Clamart;92140;48.80999848945376;2.275539093500236;pro;COTE PARTICULIERS CLAMART;515403178.0;1;0;28;140.0;310.0;7.0;5.0;3.0;3.0;e;d;individual;gas;buyer;1;exclusive;7843.0;old;1;3.0;1.0;1930.0;;1130000.0;3660.0;south_west;0;1;1;1;1;0.0;0.0
